Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Record_id,Week,Score_date
0,117,0,0,0.0,1,198.4,121,55.0,12.48,10.5,a4292f28-2097-402d-989c-fa7b72081c55,16,2026-04-19
0,163,1,0,0.0,1,223.0,120,58.0,11.35,8.8,c5856c79-4cbe-40ea-955a-6f709c682f22,17,2026-04-26
0,94,1,0,0.0,0,85.9,113,34.0,11.34,15.6,d7332003-ba26-4210-abcf-d0ae4f460851,14,2026-04-04
1,74,1,0,0.0,3,314.1,86,73.0,11.12,12.3,08ba9901-9791-4760-9f87-7df61a9a1b66,7,2026-02-16
0,21,1,0,0.0,2,91.9,109,33.0,9.92,13.0,4d7e38c4-719f-488e-8580-c9adea125b01,15,2026-04-09
0,122,1,0,0.0,0,145.6,102,49.0,14.24,12.2,4a67fae3-d80e-41be-a259-e24f7e8bb65d,8,2026-02-24
0,86,1,1,2.43,1,221.6,74,87.3,14.42,9.0,f49779a5-4cad-4628-84a5-b089819bd34e,24,2026-06-17
0,138,1,0,0.43,2,170.5,87,44.3,5.91,11.2,3b087b6e-dceb-4473-bb64-f24e28851943,8,2026-02-21
0,104,1,1,3.62,2,182.1,66,86.2,10.68,13.4,8f9ca6d0-66a5-4cf4-ab56-293a6125bcec,21,2026-05-24
0,108,1,1,2.65,2,276.6,99,92.5,11.01,9.8,a6ef7e0b-cfe3-477d-9e47-a48dd8da4841,2,2026-01-13
1,132,1,0,0.0,1,291.2,104,70.0,11.71,8.9,902007c3-a7c2-443a-93cd-9a008bcf7e97,17,2026-04-24
0,65,1,0,0.28,2,192.0,89,47.8,6.98,5.5,749d6631-a984-4417-ab27-3da5167ba1db,18,2026-05-04
0,148,1,1,4.1,2,244.9,150,93.0,5.9,15.2,0304a0f7-bf5f-47fc-9f84-902b6897a5a9,16,2026-04-16
0,127,1,1,2.75,1,166.0,114,71.5,8.73,10.2,ff6a27c0-3eb8-46bd-b18e-43bb40963e60,23,2026-06-07
0,115,1,1,3.11,1,222.6,81,86.1,9.52,11.5,6af5546c-b82d-4b75-858e-6daf1555af46,21,2026-05-27
0,45,1,0,0.0,2,112.8,108,38.0,10.94,9.0,53312555-a77d-45d3-a136-d3703884b6af,21,2026-05-25
1,115,1,0,0.0,7,139.3,89,41.0,9.62,9.3,1f4b82f9-b566-4e3b-b218-8c466fc6d617,18,2026-04-30
0,200,1,0,0.0,1,128.2,87,34.0,6.66,11.2,d18ad8cf-a882-4d25-ac33-f10a2ba79d02,9,2026-03-04
0,89,1,0,0.0,3,111.2,101,30.0,6.11,12.6,308da22f-dbe0-4e6c-95cd-a70f2ef9d272,3,2026-01-19
0,70,1,0,0.0,1,152.8,145,42.0,9.18,10.5,fdca36b5-a0b3-4cc3-91ef-545bc80520ba,14,2026-04-02
0,135,1,0,0.0,4,218.8,123,58.0,12.14,10.3,c9aacf48-0449-4362-b24b-26740d77264a,9,2026-02-27
0,46,1,0,0.0,2,40.4,105,22.0,8.62,9.0,f2914b27-0ddd-45d2-bc8a-56f3f774bdb1,13,2026-03-31
0,123,1,1,4.05,0,218.7,79,92.5,8.17,15.0,481621ef-1ba3-4a0c-b681-6ebda6fbe2b3,17,2026-04-27
0,78,1,0,0.0,2,152.9,81,48.0,12.83,5.3,448f277b-2440-43e8-a2f2-a6be8b5d87f0,9,2026-03-03
1,69,0,1,2.21,1,271.5,98,90.1,12.67,8.2,af931988-61db-4714-b4a7-dea6be3ca58e,4,2026-01-23
0,71,1,0,0.0,0,243.7,124,47.0,3.0,11.3,0bac8efe-ac12-4e4f-a5e3-2f01be91eb34,19,2026-05-07
0,64,1,0,0.29,3,113.8,97,38.9,9.62,10.4,09ee1f5d-8e90-4a3e-94b5-1afd9830cab0,20,2026-05-17
0,100,1,0,0.0,0,78.7,98,33.0,11.28,14.0,f7371497-e166-439f-b9d5-d61fe408bfef,20,2026-05-20
0,132,1,0,0.0,0,81.1,86,35.0,12.26,10.3,31a3f228-ec4a-403b-97ee-fb04b7b63256,19,2026-05-09
0,68,1,0,0.41,3,131.6,89,39.1,6.85,10.2,382d678f-7e48-402f-a149-cb20a0459ab3,9,2026-02-27
1,122,1,0,0.0,4,296.4,99,69.0,10.74,11.4,df5156b4-141a-4244-82e4-ce3677e1827e,18,2026-05-02
0,163,1,0,0.0,5,202.9,100,50.0,8.93,12.8,befc8988-2ce0-4140-8e5e-b8e815e2f3f8,1,2026-01-01
0,143,1,1,2.57,1,239.2,109,86.7,11.78,9.5,5d1eff13-4482-4481-a471-e1fad4b5f285,5,2026-02-03
0,132,1,0,0.0,3,240.1,115,57.0,9.02,8.0,e732b406-eaf9-44ac-bb1d-e9b892add423,14,2026-04-06
0,63,0,1,2.97,1,199.0,110,88.7,14.57,11.0,bbbc5742-ca1f-41dd-a245-8da2ddd381f0,18,2026-05-06
1,62,0,1,3.56,0,218.4,93,93.6,11.84,13.2,cb01e3fe-c7f4-4988-8bad-b5395a87c2d5,17,2026-04-28
0,103,1,1,1.86,1,111.8,85,58.6,11.98,6.9,f56b4e56-f3a1-4fe2-84ed-a4201a6849c8,7,2026-02-17
0,144,0,0,0.27,0,150.0,69,52.7,14.3,9.4,8325aa58-db5d-4f85-b60c-becb7d7bdc3c,13,2026-03-30
0,90,1,0,0.28,2,114.4,122,33.8,6.39,10.1,ed35dfe7-d0fd-4b2f-b200-15899ba2df4f,17,2026-04-27
0,152,1,0,0.22,2,101.2,122,32.2,7.08,7.5,f650b53c-f971-4ccc-ba87-2580e111a85c,19,2026-05-09
0,72,1,0,0.0,4,217.8,93,54.0,9.49,10.4,8ec607f7-1530-4b9a-a2c2-f2890c73813f,3,2026-01-16
0,54,0,0,0.0,1,214.1,77,57.0,12.03,10.1,42423d62-c974-4510-8307-e19b1b01d487,10,2026-03-10
0,60,1,0,0.0,1,145.0,133,43.0,10.46,14.6,e6410497-ecc0-4374-8eaa-d92c912a6732,4,2026-01-22
0,137,0,0,0.34,2,174.0,123,47.4,8.07,11.4,7b667fee-7328-45eb-a769-fcc3cb7d5418,14,2026-04-03
0,161,1,0,0.0,1,151.6,117,45.0,10.97,4.0,5d93d09b-b794-49e6-8cea-172afa1bf441,11,2026-03-17
0,124,1,0,0.0,1,191.3,134,55.0,13.08,10.0,ab94396a-ec70-4a59-a676-e420a3aec7a9,22,2026-06-03
0,151,1,0,0.0,1,134.5,88,36.0,7.16,15.4,06f5825b-ee3a-41e0-9fb3-3f4227e297cd,21,2026-05-24
0,152,1,0,0.0,1,206.3,98,60.0,14.64,10.6,5fb52617-3c1b-4795-97e1-30f124fb2821,26,2026-06-28
1,123,1,0,0.0,2,236.2,135,64.0,13.7,10.1,e4be3fd1-b00a-47b9-851b-cb6684e0765b,13,2026-03-27
0,54,0,0,0.0,3,236.3,91,54.0,7.64,11.2,9f6d0a01-d6b4-426e-9b3e-fc08b9a85b01,5,2026-01-29
1,96,1,0,0.0,1,276.9,105,69.0,12.35,10.3,b995bb49-0367-422e-bf1e-37a9df9c3080,10,2026-03-10
0,136,1,1,2.57,2,179.4,88,71.7,9.06,9.5,c22599c0-1ab9-4e3e-934c-64b71ec9b2fc,7,2026-02-16
0,43,1,0,0.26,2,159.5,99,40.6,5.99,6.8,a4985eeb-d2e0-451a-863c-a304a961f622,14,2026-04-04
0,43,1,0,0.36,0,230.2,147,58.6,9.34,9.2,e1aba016-50dc-4dc1-9edd-dae45e3a82c6,21,2026-05-24
0,11,1,1,1.89,1,209.8,130,71.9,9.83,7.0,4f989cba-de3a-4ed1-94bb-70a006ed8044,26,2026-06-25
0,135,1,0,0.0,1,190.9,44,47.0,8.07,8.4,1b30017a-2431-4047-8eab-b89b49c488dc,13,2026-03-26
1,125,0,1,4.59,1,260.8,81,104.9,8.19,17.0,2389d1ab-3cb6-4017-a06a-843bc65a98f4,6,2026-02-08
0,166,1,0,0.23,0,152.1,95,39.3,6.05,9.8,9f330961-0740-48a1-9f22-e003e88ac64d,15,2026-04-10
0,120,1,0,0.36,2,98.2,99,36.6,9.34,9.3,247117a9-a5ea-48b4-9e4a-aabc8d44a3e6,5,2026-02-02
1,108,1,0,0.0,0,198.5,99,57.0,13.39,9.4,a79952c0-66fb-4abf-8148-8ca85e53a15d,15,2026-04-11
1,93,0,0,0.0,1,131.4,78,42.0,10.99,11.1,ce6fbb05-b8b9-446d-9388-1cec8c20d167,4,2026-01-23
0,130,1,0,0.35,1,162.8,113,56.5,14.52,7.2,f59c76bb-7b56-47c0-98a5-9389ae24e2a7,2,2026-01-10
1,54,1,0,0.0,1,272.6,83,68.0,12.44,9.5,b4558878-f267-4f6d-b6a3-050af21127b1,10,2026-03-10
0,105,1,0,0.3,1,146.4,81,48.0,11.26,8.5,0dd1da07-dc39-4193-a215-28d777289c49,15,2026-04-10
0,60,1,0,0.0,1,221.1,106,53.0,8.93,7.4,80997bdd-0fbc-4659-ac14-a98e065748ad,5,2026-02-03
0,138,1,0,0.18,1,230.1,107,59.8,10.6,13.2,307a6e8b-af4f-43b8-9965-48c7bb7e2ee0,26,2026-06-29
1,131,0,1,3.73,4,292.9,101,104.3,9.99,13.8,f59c85a7-5738-492d-a82e-aa4c90d0eebe,20,2026-05-18
0,113,1,0,0.0,1,155.0,93,55.0,16.53,13.5,95e4c2e2-a097-48e9-b5f4-38730e91c82c,21,2026-05-27
0,127,1,0,0.0,2,202.1,103,54.0,11.47,11.5,ac8b36f5-c2e3-4f78-bcbf-e470d656bad4,14,2026-04-06
0,141,1,0,0.0,1,151.5,104,47.0,12.11,10.8,b148553c-75c4-4e73-a3cc-08a6c83fb57f,1,2026-01-01
0,37,1,1,2.81,0,264.7,81,92.1,10.83,10.4,2b0a7b1c-f281-4c07-b0e6-02ac88be56a7,10,2026-03-10
0,105,1,1,2.4,1,186.9,114,78.0,12.82,8.9,06ac13c6-deca-4dd6-b22b-0a85e92bf43a,1,2026-01-04
0,42,1,1,2.19,0,163.8,80,64.9,8.89,8.1,f2f7149c-c689-43ca-90c7-2a651faf9989,3,2026-01-16
0,102,1,0,0.0,0,114.8,125,27.0,4.1,12.0,0af06f18-e211-4ce6-aeb4-a1de789cbdbd,4,2026-01-24
0,164,1,1,3.86,1,219.1,88,89.6,7.58,14.3,87e84be2-4592-468c-b30d-d4dbefcdc17c,12,2026-03-21
0,153,1,1,2.54,0,218.5,130,74.4,6.71,9.4,da715982-a47a-47d3-8e56-85df9fba17ae,1,2026-01-02
0,69,1,0,0.29,3,195.3,70,54.9,10.84,12.5,9adbe174-eff3-4b9f-a878-a27bb8d25882,19,2026-05-08
0,67,1,1,2.03,1,245.4,89,75.3,7.41,7.5,b4ad4664-3033-450a-8164-4b2be4a25200,23,2026-06-09
0,162,1,0,0.0,2,135.2,98,44.0,12.1,10.2,de2f15e2-90e0-497c-99c4-84ab939585b2,12,2026-03-25
1,97,1,0,0.0,0,225.1,90,63.0,13.98,8.8,612a29a2-bc1f-4954-ab38-be62796e71b7,22,2026-06-01
0,119,1,1,3.05,0,217.2,94,79.5,6.94,11.3,8eb6f250-eb1e-4781-8235-3387719b8f94,20,2026-05-20
0,72,1,0,0.31,2,139.9,117,46.1,11.18,12.7,1c11ebfd-e87a-4253-9f07-8f85d62ee074,26,2026-06-27
0,99,1,1,2.08,3,244.1,71,79.8,10.17,7.7,4f9654f3-5306-4e14-87e8-9b1e7cb7e3c7,24,2026-06-12
0,129,1,0,0.0,2,157.0,113,49.0,12.85,12.1,042e8fbe-53ab-41ed-9138-1f134e096bf1,18,2026-05-04
0,41,1,0,0.0,1,207.2,138,54.0,10.71,11.9,e9a971cf-a113-4da8-8565-84e389490b1e,5,2026-02-02
1,103,0,0,0.0,1,255.9,128,56.0,7.05,12.1,7609b1be-9e4e-4f61-868d-f176577c284d,23,2026-06-10
0,172,1,1,2.38,1,274.9,102,86.8,9.33,8.8,a7312184-8e88-4525-98c3-b246a175116e,26,2026-06-28
1,61,1,0,0.0,1,267.1,104,61.0,9.02,17.3,f1018d0d-bf92-4217-a8c7-4277d5e1c678,25,2026-06-20
1,100,1,0,0.34,4,107.0,63,31.4,5.29,12.8,496c9190-795b-45a8-a4dc-47f7901f4698,15,2026-04-11
0,107,1,1,3.0,0,60.0,102,49.0,5.11,11.1,81fc3554-1c9c-4357-be56-118400f80374,2,2026-01-12
0,93,1,1,2.65,1,117.9,131,61.5,8.23,9.8,46942f91-4112-458b-b67c-0150366f3443,10,2026-03-08
0,125,1,0,0.0,0,168.6,99,44.0,8.78,10.9,0f18f10c-bf1d-4837-99e2-b9e89ff8cffb,10,2026-03-06
0,43,1,0,0.0,0,135.8,125,37.0,8.16,12.6,b8b2c4c2-38d1-40de-9049-de256f7ee37f,23,2026-06-10
0,111,1,0,0.0,1,214.3,118,55.0,10.43,12.0,c03ba0e0-fdec-41a1-87f5-0d48c614df68,24,2026-06-17
0,131,1,0,0.0,2,263.4,123,58.0,7.6,10.7,8c2f6fce-17d1-4590-b53a-b01e46d2eb4a,11,2026-03-15
0,180,1,0,0.4,1,143.3,134,44.0,9.03,10.1,7c9113b7-fdb6-42c6-85e9-2399329363a7,7,2026-02-12
0,148,1,1,2.67,1,158.7,91,67.7,8.03,9.9,55db4be2-888f-48db-a29b-bcdc0092d4c3,7,2026-02-13
0,110,1,1,1.7,1,192.3,114,61.0,6.47,6.3,21fef623-9015-491d-af5c-382ebac85c6c,5,2026-01-29
0,82,0,0,0.0,3,208.8,101,54.0,10.69,12.4,cbcbf900-93d8-46d1-b25c-308a644f40a4,21,2026-05-21
1,98,1,0,0.2,0,217.2,121,65.0,15.17,12.4,b367e9db-e521-45bc-a4d6-a39917e1ad59,2,2026-01-12
0,129,1,0,0.0,1,161.3,122,47.0,11.03,9.6,2680e4d7-70c9-4ed8-a5eb-f8c34a53e3ab,14,2026-04-05
0,73,1,0,0.0,0,203.3,45,47.0,7.1,8.5,1cfee456-b3f0-45a2-8b7d-835269a5c1a7,7,2026-02-15
1,76,0,0,0.34,1,241.0,120,64.4,11.59,9.9,1ef4da51-c889-40e0-97d0-b37ab1ee3057,19,2026-05-10
0,150,1,0,0.36,3,126.0,99,45.6,11.93,10.2,86943ecb-d815-49b2-b6cc-248716a60abb,5,2026-02-04
0,112,1,0,0.27,2,217.1,76,57.7,10.26,9.4,59f5dbc0-255c-4cdc-9d2b-cea32e3f95e8,12,2026-03-22
0,177,1,0,0.0,1,189.5,99,48.0,8.82,14.2,f7c47d8b-5c34-452c-b503-d38f7a375ab0,13,2026-03-31
0,73,1,0,0.43,1,194.8,112,52.3,8.36,10.8,6d88c3db-fb7b-48cd-b532-888b1aae1e0a,2,2026-01-08
0,139,0,0,0.0,0,161.5,121,44.0,9.65,11.2,f065716f-2deb-4026-8441-34c6775b7e4b,14,2026-04-03
0,125,1,0,0.0,0,206.0,128,52.0,9.91,13.2,36450d3c-d88c-405b-a68b-08d9c264ae57,22,2026-06-03
0,121,1,0,0.0,1,179.4,70,43.0,7.15,11.2,4521543e-5d4a-416a-ac07-785fcc0bec44,13,2026-03-31
1,136,0,0,0.0,3,199.6,89,52.0,10.57,11.0,923915dd-dcbf-4c28-bada-c4d71c2d2079,24,2026-06-11
0,86,1,1,2.65,2,99.9,84,66.5,13.18,9.8,f7ba2d17-d68f-4376-b724-36c101ca8246,17,2026-04-25
1,201,1,0,0.0,1,225.9,110,64.0,14.96,11.2,15c537e4-7c81-4258-831b-cd087b974d73,15,2026-04-15
0,36,1,1,2.46,1,152.8,110,71.6,12.14,9.1,405e72de-1d1e-4354-8a45-24f212356f77,20,2026-05-15
0,95,1,0,0.0,4,238.1,65,57.0,9.36,11.8,ea71a125-69d7-4cde-ad01-ec091f438c27,9,2026-02-27
0,94,1,0,0.0,1,163.5,136,41.0,7.19,12.6,1106ee67-2cad-4715-883c-6189a4efd752,17,2026-04-24
0,126,1,0,0.0,0,161.4,110,47.0,11.03,5.1,3f1fb5fe-183f-452c-ad13-b287cc9f5f86,11,2026-03-16
0,87,1,1,3.02,0,143.5,106,74.2,11.18,11.2,e5558dc2-aebb-477c-8e62-91a56cac9b5a,23,2026-06-06
0,22,1,1,3.43,3,182.1,94,79.3,8.23,12.7,c4893dc4-b299-4114-b861-4d1124405165,18,2026-04-30
0,47,1,1,2.08,2,165.0,89,59.8,6.37,7.7,54f9afaa-4f49-4f24-87a4-25ffd9c631cb,24,2026-06-13
0,171,1,1,2.75,3,223.2,77,81.5,9.16,10.2,5693196c-1863-436d-8a10-36ae289592da,3,2026-01-21
0,86,1,0,0.0,3,124.1,82,39.0,10.13,6.7,a802d554-fe90-406f-ac8e-5b0787f68bbb,24,2026-06-13
0,82,1,1,2.38,2,163.8,77,63.8,6.75,8.8,fb02a15d-4829-4358-b66d-fdfd46ee36e1,20,2026-05-18
0,165,1,0,0.0,0,209.4,67,59.0,13.69,12.8,ea2844a0-f7c5-4a6c-abdf-fcef17189521,15,2026-04-11
0,107,1,1,3.7,1,161.6,123,82.0,9.78,13.7,90291838-1cef-4f72-8efa-d4cf52aa1ff5,22,2026-06-01
0,95,1,0,0.0,3,141.1,84,42.0,10.57,5.9,b5cc81da-1020-4022-8100-2af0685c8bf0,26,2026-06-26
0,114,1,1,2.27,4,225.8,94,77.7,9.65,8.4,4c4027fc-ce16-49cc-8f29-de168d92ae15,15,2026-04-09
0,110,1,0,0.29,2,149.8,112,43.9,9.0,11.7,8a6e305c-a00d-4777-8e12-6b449dc3ab82,6,2026-02-05
0,118,1,0,0.0,0,140.4,112,40.0,9.36,7.9,46f575fb-e191-4771-b6a8-cd2ba7d5d5cc,14,2026-04-06
0,124,1,0,0.0,1,188.5,77,48.0,9.1,6.1,d346523a-1491-4f8a-ae21-25a936b84dc9,22,2026-06-01
0,124,1,0,0.0,1,131.8,82,47.0,14.22,11.3,da0625ec-6e2e-48a7-882d-3c094e07f991,22,2026-05-31
0,149,1,0,0.0,0,237.6,79,57.0,9.62,9.1,f2ee7237-71c0-4604-bace-1d8b366721b3,6,2026-02-06
0,107,1,1,2.97,2,219.4,92,82.7,9.03,11.0,bfdcc79b-343e-48f4-a827-496d15951c2f,2,2026-01-12
0,156,1,0,0.0,1,237.7,122,56.0,9.08,7.7,9d8e8f9a-d460-4a5e-a4cb-68bcb3c59c77,17,2026-04-23
0,94,1,0,0.0,0,181.3,135,47.0,9.12,6.7,379a854a-a123-4f80-81eb-fc2dd09b45f7,2,2026-01-13
1,139,1,0,0.0,1,236.6,109,55.0,8.5,11.1,44aa0710-70e6-43e9-b34a-d9220ac4bbc1,4,2026-01-23
0,123,1,1,0.78,0,146.6,87,42.8,5.74,2.9,2ec65ff2-88ee-4348-aa1f-793a595b1918,15,2026-04-09
0,110,1,0,0.33,1,208.0,69,47.3,4.76,8.0,d269db98-a427-4e9d-a06a-2ce8456b68b3,15,2026-04-15
0,110,1,1,2.62,1,236.3,102,83.2,9.8,9.7,630ff480-ac9e-4164-802c-669809d8da06,5,2026-01-30
0,74,1,0,0.0,0,221.1,124,48.0,5.54,10.6,79851df3-e288-4117-a893-269be2b9bde9,3,2026-01-17
0,71,1,0,0.0,3,197.9,108,50.0,9.08,6.7,d2af65c1-c66e-47db-9a14-109629567b79,17,2026-04-23
0,117,1,0,0.0,2,149.9,95,48.0,12.81,13.3,b0b80f2c-16fe-4dda-b019-74bcedf91da8,9,2026-03-03
0,48,1,0,0.2,1,275.2,67,65.0,9.01,7.9,6c130fd2-312a-4ef6-8ae3-181fd2cbab2e,12,2026-03-25
0,91,1,1,1.78,3,204.6,96,64.8,6.8,6.6,1c173569-b094-49ac-ae4b-88d466a56c0a,16,2026-04-22
1,37,1,0,0.0,2,239.9,120,64.0,13.08,8.9,36f4aeb1-0273-4e03-9a34-9df674cc6823,13,2026-03-27
0,81,1,1,2.62,0,210.4,100,81.2,11.28,9.7,7ae7da5e-6d89-4b9e-be05-0bb13e31ea8d,21,2026-05-21
0,108,1,1,2.35,3,170.7,88,62.5,5.5,8.7,c8874029-711c-4bcb-8de6-71ece3817859,3,2026-01-19
0,168,1,0,0.37,2,183.2,131,50.7,8.96,9.9,84d0bce1-9021-4b2a-96f4-c0a58afb802a,26,2026-06-26
0,108,1,0,0.0,0,199.3,104,53.0,11.21,15.2,97f58e8f-b256-4b8d-99e6-14cde951d88c,15,2026-04-10
0,155,1,0,0.34,1,184.6,102,52.4,9.8,7.8,ae692b7e-74d6-4fc5-9510-1b97cb8bd0eb,20,2026-05-20
0,111,1,0,0.35,1,78.3,119,34.5,9.91,12.1,902c0131-ee32-4e26-b043-7bd196d4d4f8,21,2026-05-27
1,182,1,0,0.0,2,279.1,124,63.0,9.03,9.5,da58a54c-8ac2-44d7-82f1-9d52aa0ecc1a,11,2026-03-17
0,153,1,0,0.0,1,195.4,107,47.0,7.73,11.6,1adae79b-3c66-46ea-b6a8-acf19ba564dc,2,2026-01-09
0,136,1,0,0.0,1,152.6,97,44.0,10.45,5.0,41c81d11-b7f3-4389-8ef4-fe730001d2a4,4,2026-01-28
1,122,0,0,0.0,0,230.9,132,60.0,12.16,11.0,50efbb71-735c-4625-beb8-57ec4501ece3,19,2026-05-08
0,120,1,1,0.0,1,128.5,115,36.0,8.19,0.0,e49f1437-0536-40d1-aad7-9ee0419bf20a,8,2026-02-21
0,137,1,0,0.0,0,208.8,120,55.0,11.27,11.1,027a7e96-2f5c-4db0-825a-1e3dcf878435,12,2026-03-24
0,77,1,1,2.73,1,149.4,74,63.3,6.2,10.1,d1b1c22a-2d61-4878-9086-3142e6962c4b,16,2026-04-21
1,111,1,0,0.0,4,176.9,128,39.0,5.14,10.5,c4a1c12e-aa5d-420f-b0f1-b2ef6e12293c,21,2026-05-24
0,78,1,1,2.57,2,160.6,85,72.7,11.16,9.5,2d46de2d-6559-4e1d-b8f8-344c0ca4283b,17,2026-04-27
0,145,1,0,0.0,2,129.4,97,38.0,9.27,1.1,b9800283-bef0-4b54-83b9-95061e69ae7d,10,2026-03-10
0,51,1,0,0.0,0,227.2,89,56.0,9.72,14.9,0fba7414-9378-45f2-bdec-323e9e08010b,15,2026-04-09
1,69,0,0,0.0,2,279.8,90,69.0,12.44,8.4,b88ab4bc-bd07-4c8b-9370-7cca2a69aae0,20,2026-05-20
1,96,1,0,0.0,1,180.6,92,47.0,9.55,10.3,ac738578-6772-44f1-93af-a559c44925b0,4,2026-01-25
1,139,1,0,0.0,5,134.4,106,41.0,10.57,10.2,57d31028-0013-4748-970f-e8ac3498dfd8,26,2026-06-29
0,47,1,1,2.11,1,141.3,94,60.1,8.4,7.8,0bbfe14f-38f1-4116-8bb9-633f0e8ed2bf,18,2026-05-03
0,75,1,0,0.0,1,111.7,121,40.0,11.87,13.1,da34a501-eaf0-4105-a6a8-bd3e1f655a7b,8,2026-02-22
0,128,1,0,0.0,2,268.1,95,56.0,6.03,14.4,98e2abbc-3932-4d26-8e8a-9f6e44b8ba2e,22,2026-05-31
1,137,0,0,0.21,0,258.0,112,67.1,12.33,10.9,90813ea6-6dd0-49e4-896b-46023ece4fba,21,2026-05-24
0,174,1,0,0.0,0,235.5,108,53.0,7.12,12.5,1893b66d-2110-4ef2-9535-e45d2744ebe9,9,2026-02-26
1,110,1,0,0.0,2,271.1,108,67.0,11.85,9.8,7d4abdf4-623a-49e5-a2f5-e7d8369be5ae,6,2026-02-08
0,61,1,1,2.32,0,288.7,101,90.2,10.19,8.6,ddc4fe54-9a93-4b03-8a7e-9b59c3d6d6d2,16,2026-04-19
0,52,1,1,3.65,1,133.3,63,75.5,9.21,13.5,55a834bc-6b04-4320-a620-c431cc0d2768,26,2026-06-30
0,77,1,0,0.0,0,189.5,112,50.0,10.35,9.2,fd170edf-c90b-4a8d-81fa-f3fe4da53cb1,6,2026-02-11
1,60,1,0,0.0,2,289.8,101,71.0,12.78,11.7,32e6583a-210a-4988-a1d4-72ec4a08b361,24,2026-06-16
0,195,1,0,0.0,0,63.2,108,30.0,11.01,5.1,ce568b93-d23b-492b-852b-8c841c50c597,21,2026-05-22
0,53,1,1,3.24,2,167.3,99,77.4,9.74,12.0,9da50e5e-cf65-433e-96b7-180a7bfc3e73,18,2026-05-02
0,52,1,0,0.0,1,215.9,67,56.0,10.85,5.2,31fbfae1-9a32-4c5f-96f5-ea91ee429b74,19,2026-05-13
0,136,1,0,0.3,2,142.3,79,41.0,7.9,6.0,e7ff735b-a696-423f-bcaf-302fc940ba8d,24,2026-06-12
0,105,1,0,0.4,4,211.1,99,55.0,8.84,14.7,c70715b4-e10e-4a72-9337-b17ed8171914,11,2026-03-16
0,150,1,0,0.26,1,146.3,133,45.6,10.14,13.1,6aff9ad7-ca0c-4ab0-a972-adc44fe03488,21,2026-05-26
0,50,1,0,0.0,3,188.9,94,50.0,10.2,11.6,8da9a9f6-a198-41d3-8684-6dd5a60d49aa,11,2026-03-17
0,131,1,1,3.62,1,156.6,134,69.2,3.55,13.4,e0717c01-f9e9-476b-9c0a-434eac553d9e,2,2026-01-09
0,149,1,0,0.0,1,187.6,83,50.0,10.07,8.8,e77547b7-03f3-4cbc-ad11-46d200ffed7f,11,2026-03-15
1,99,1,0,0.12,7,135.7,107,42.2,10.42,8.8,02f1c1e6-a58f-41cb-81b5-1821cf378583,21,2026-05-25
0,120,1,0,0.0,2,252.0,120,56.0,7.51,9.6,51f403ab-076e-4e62-a61b-c53c0abaef13,1,2026-01-07
0,149,1,0,0.0,2,175.4,80,47.0,9.87,9.7,918952a1-e0ad-47ce-875d-fa8c16b08cc9,25,2026-06-23
1,97,1,0,0.0,4,120.8,96,35.0,8.49,11.9,7e3f6c55-9a65-41c3-bd6b-fd4ea95e4846,21,2026-05-21
0,133,1,0,0.0,0,227.4,90,45.0,3.66,4.7,1daca24e-ffa6-4285-b9bb-9daca93442aa,24,2026-06-17
0,127,0,0,0.26,2,180.9,114,51.6,10.48,7.4,b0c252ce-cf65-4ed1-9867-4e983dcfffee,25,2026-06-19
0,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5,434c0a0f-0b21-4157-bbe1-1a4f2af318fa,20,2026-05-17
0,70,1,0,0.17,0,126.3,99,35.7,7.08,9.6,701275bf-9b92-4f44-b0e0-ba36f58aec93,26,2026-06-27
1,73,1,0,0.0,1,286.4,109,64.0,8.91,10.7,1d6c5260-3a52-41fa-84a1-10f87cc991b3,4,2026-01-27
1,71,1,0,0.0,0,238.0,82,65.0,13.93,11.8,7f3ac360-723c-4bc2-9493-c6f59c76529b,18,2026-05-02
0,103,1,0,0.33,0,189.8,110,46.3,5.78,12.2,4a49dedb-2be2-4850-9bbf-3e7dcea1c12e,1,2026-01-05
0,116,1,0,0.0,0,160.7,69,40.0,7.34,8.2,171eb391-c290-456a-89d1-24bd3730eeae,5,2026-01-29
0,155,1,1,2.32,0,195.9,91,75.2,10.7,8.6,f76be9a9-b121-437f-8c29-0b1d4ac6383d,24,2026-06-14
0,117,1,0,0.0,1,143.3,103,43.0,10.57,11.5,03e6c7a5-c56f-4d6e-819f-9581c824a299,24,2026-06-15
0,165,1,0,0.0,6,154.2,91,50.0,13.43,10.9,625342be-844b-4ed8-9542-354c1f72b408,12,2026-03-24
0,71,1,0,0.0,0,104.0,92,35.0,9.85,14.6,6e849057-dbca-4b34-b9d4-f55ebe4d173f,20,2026-05-16
0,117,1,0,0.41,2,144.6,115,51.1,12.94,7.4,f9287cff-04bf-4013-8362-5dc16c7247b1,16,2026-04-19
0,112,1,0,0.0,1,243.4,77,57.0,9.11,12.8,0516e6c8-fdb2-4398-84ee-38341cb99da9,10,2026-03-06
0,147,0,1,2.19,3,219.9,118,77.9,10.43,8.1,23886a0e-14cd-4a5f-b47b-8415df20ea37,13,2026-03-27
0,101,1,0,0.0,3,248.6,102,58.0,8.75,6.1,471fb2af-7abc-423e-933b-89b5fadd8de4,21,2026-05-25
