Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Record_id
0,103,1,1,2.08,2,121.0,105,64.8,13.52,7.7,53f87133-eabe-4e6f-8c30-3a4538979a2c
0,148,0,0,0.0,1,218.7,111,51.0,7.78,8.2,8a708495-aacd-489f-a89e-98b503e41f04
0,80,1,0,0.0,1,161.1,99,45.0,9.94,10.6,6ecfcfe0-bbb5-4880-bcc1-e078d0122fd5
0,102,0,0,0.0,3,224.2,81,59.0,12.17,12.0,4677d2dd-d220-44c3-8b1d-d0fb118be168
0,176,1,0,0.0,2,250.9,108,58.0,8.57,9.6,b66ab0d8-4e24-45be-b834-54004f1da021
0,134,1,0,0.0,1,205.3,122,56.0,12.03,5.0,a011c8e6-bb5c-4ebc-9cd8-508b624da16f
0,92,1,0,0.0,1,197.0,84,57.0,13.47,10.8,1df52d5f-d1eb-4e33-bc74-ffcf4e4cfdd4
0,111,1,0,0.39,2,110.4,103,34.9,6.87,7.7,b0776384-d401-42c8-a631-64ae2f93d756
0,39,1,0,0.0,2,160.4,68,36.0,5.13,9.1,4fe7cdfe-14c4-4e57-b7e9-00ed06dbd624
0,34,1,0,0.0,1,128.8,80,40.0,10.44,14.0,20566d5c-77be-4416-92b6-21e01664d308
0,139,1,1,3.48,2,96.2,112,66.8,8.95,12.9,aa633591-1771-4e62-8ded-2aff3b68ca42
0,113,0,0,0.31,1,204.3,82,54.1,9.44,9.2,64d92d9d-fee8-4158-bcdd-bdd35671643d
0,99,0,1,2.27,0,126.8,94,69.7,14.68,8.4,7ff99c06-b364-48e8-bc1f-ce8ab0c28213
0,43,1,0,0.0,1,199.9,108,59.0,14.42,11.3,4672d1c9-5652-45c3-b40b-3e6daf8d39aa
0,115,1,0,0.0,1,200.2,92,55.0,12.25,8.8,c2848948-896c-4153-a847-654b079b8de9
0,60,1,0,0.0,1,220.6,57,56.0,10.56,6.8,60e0c917-dfbf-4d64-a4f0-f65b4a952b24
0,110,1,0,0.24,3,100.1,90,39.4,11.67,11.1,810b21c6-f238-4aa0-a47f-a78c834ce523
0,72,1,0,0.0,2,165.9,114,49.0,11.8,12.0,720630f5-94a2-4f12-a1da-816cf65f3872
0,86,1,0,0.0,3,194.2,98,50.0,9.69,9.3,ea7eedef-a34f-475a-9c54-9e5bb104a5d8
1,101,1,0,0.0,1,239.0,156,64.0,13.65,13.5,ff1714d6-dbab-403a-a774-4688207e97a3
0,100,0,0,0.19,0,68.5,110,42.9,16.86,12.1,ed77ad74-1657-4425-ac7a-428b09cec961
0,71,1,1,1.51,2,141.4,107,53.1,8.15,5.6,bbb197de-61dc-4a91-ba98-00c413fa64ef
0,106,1,1,2.67,1,81.6,120,60.7,11.78,9.9,8e9268fa-39db-43e0-b46a-90e1c58825dd
0,21,1,0,0.0,0,146.0,78,35.0,5.49,6.8,8fde955b-52e0-48d2-8c81-7a8db69b4dc0
0,47,1,1,2.86,0,112.2,70,61.6,7.74,10.6,e756db8d-c1dd-4c3b-9676-c9b798a0e34c
0,140,1,0,0.0,1,159.1,104,50.0,13.49,10.3,3815e5d9-b63e-49d5-8240-4b288d565a19
0,142,1,1,2.57,0,239.8,103,91.7,14.3,9.5,1dcce119-d38f-4d44-b543-37f608329b5e
0,80,1,0,0.0,1,239.9,121,53.0,7.12,9.3,a5bc72ec-2cd9-4915-a58e-5ef51d44389c
0,166,1,0,0.39,1,220.7,106,56.9,8.89,12.4,4082da74-3def-43b1-a49b-f2f7ae85ad8d
0,190,1,0,0.0,1,169.4,102,51.0,12.68,8.9,bc93efba-e0e8-4685-ae6f-726994aa2a64
0,56,1,0,0.32,2,91.1,90,34.2,8.97,11.9,9b6765b1-f6e3-46c7-87ce-5853cb2b1319
0,46,1,0,0.26,2,214.1,72,53.6,8.22,8.2,adb564d2-2d0e-4afb-83a2-04e0663c3063
0,86,1,0,0.0,3,136.4,104,41.0,10.13,11.5,b8e3d223-86bf-4909-87af-22e76e83b1d7
1,133,1,1,3.81,2,174.0,80,86.1,10.47,14.1,e5ec3f2f-baa6-46b6-b07e-41dec3977e1f
0,153,1,0,0.33,0,228.9,102,56.3,8.04,12.5,39f79467-1523-4211-adb4-fb3e52f6cea2
0,92,1,1,2.75,0,141.6,95,69.5,10.4,10.2,f0524864-14e7-45a5-945e-659784f7444c
0,70,1,0,0.0,3,214.8,87,48.0,6.55,9.4,3b41bca3-0eb8-451c-8bec-4ec9f3d6b262
0,61,0,1,3.16,3,128.2,119,68.6,8.59,11.7,09b9d327-9e92-4fe3-a2f6-fd08d5e1015f
0,106,1,0,0.0,1,191.4,124,50.0,10.04,8.2,6227af99-e460-4f9d-9aef-1e5b7714c70a
0,90,1,1,2.08,1,183.8,76,71.8,11.49,7.7,103a475c-fa96-4a31-9da9-61f8a43520ae
0,42,1,0,0.33,2,150.7,52,50.3,12.34,7.0,8b43cbe0-c244-4c01-8971-6c4d59b89f35
0,119,1,0,0.0,3,138.3,89,38.0,8.53,13.5,aa9d8f95-ac8c-4ddc-8758-7d441c89cb06
0,66,1,1,2.4,0,190.8,100,79.0,13.07,8.9,2a70ede0-01af-4e0e-8b3a-a534f486956b
0,155,1,0,0.0,2,262.4,55,62.0,9.73,8.3,5a2aa6f1-f75d-466f-86af-1a711309e6e3
0,123,1,0,0.0,2,114.8,94,33.0,7.5,9.6,dc34b04a-d364-466f-b09b-77aeb4a6eea5
0,156,1,0,0.0,3,174.3,95,46.0,9.33,12.9,1da65dc6-2f7e-4e9a-bea8-d206e04d42b8
0,48,1,1,2.05,1,198.0,70,77.5,13.69,7.6,68672c14-7956-4014-a4c4-24452e2b93b5
1,143,1,0,0.0,4,167.8,72,47.0,10.55,10.5,b4e96fb8-e82c-4b33-a26d-67dbb9ae3697
1,166,0,0,0.0,0,47.7,89,31.0,13.22,13.2,d8610cc4-1a41-4bc0-af67-794018fc9d6d
0,91,1,1,2.94,1,169.8,105,64.4,3.26,10.9,4827e294-721c-4433-8eef-4b7ef9ec0eb5
0,54,1,0,0.0,1,273.8,113,57.0,5.98,11.7,3da7b6c5-5eb4-4701-8a9f-af1c172bd563
1,97,0,0,0.38,0,236.9,107,57.8,7.88,7.3,3a1ce9cb-80e5-4fc2-8bbc-57dd35c698a9
0,118,1,1,2.65,3,294.9,106,91.5,8.29,9.8,ac0615e8-91ef-4b47-9d11-68a4b54dc65e
0,162,1,0,0.0,1,49.2,121,21.0,7.2,12.1,1b06da87-e637-4f49-881c-df1eca0078fa
0,87,1,0,0.38,1,231.3,105,57.8,8.59,13.0,99a5756d-5a60-44a5-b3af-7af467e03471
1,122,1,0,0.29,4,157.1,134,45.9,9.25,8.5,e1884573-c08c-404e-852b-c8d46fe8d797
0,138,0,1,3.16,0,225.2,116,85.6,8.67,11.7,81b2bfaf-aa1e-4ca3-b24e-f9c822629970
0,125,1,0,0.0,1,233.3,65,58.0,10.49,9.1,a43a7aca-6147-4fe0-b6dd-0e6615421e9a
1,101,1,1,2.38,1,123.7,125,59.8,8.63,8.8,c410de28-119f-4a75-b04b-af90638e947b
0,131,1,0,0.0,1,110.9,74,29.0,5.78,15.8,d68242b3-9083-4f6f-a3ec-d98848222772
1,106,0,0,0.0,1,133.7,45,39.0,9.39,10.7,472f5b72-6463-489f-952f-f6ab253b94bc
0,101,1,1,2.92,0,160.1,116,75.2,10.5,10.8,0b93eeb7-c86c-4e0c-b386-66453954158d
1,103,1,1,3.75,4,110.5,101,74.5,10.42,13.9,4dfebed8-0fb1-48a2-8308-8a751ebb4a7a
0,141,1,0,0.0,0,192.4,111,47.0,7.85,11.0,18ae4a8e-54af-4c02-9f4e-552d0ea2288a
0,104,1,0,0.3,1,278.4,106,58.0,4.05,9.8,af6fccb4-7b2e-479f-9389-f1fc7e643f0d
0,120,1,0,0.0,0,221.3,106,61.0,13.38,9.3,89740e1b-6d64-47d9-b8c8-3e94a7d3e21e
0,79,1,1,3.24,1,236.7,95,95.4,13.18,12.0,1dbc02dc-45d4-428f-a048-959cc302023d
0,172,1,0,0.0,1,211.7,100,53.0,9.94,6.5,d9c8f055-a873-4fe6-9268-2b72ecc3dd80
0,190,1,1,2.3,0,166.5,93,67.0,9.15,8.5,824bc2f7-b1ce-461a-ac2d-a24d08438ad0
1,129,1,0,0.0,0,334.3,118,74.0,9.61,10.4,54f42dc3-e310-4000-be86-1117d15e0fc9
0,45,1,0,0.0,1,96.1,103,38.0,12.34,9.7,cd161e9a-6c55-4ab4-b581-a3527d495653
0,119,1,0,0.34,1,222.8,122,55.4,8.16,11.2,cea6b443-8638-4518-b712-59cabab5edbb
0,185,0,1,3.48,2,154.1,114,71.8,5.94,12.9,0444644c-64d5-4c9a-a758-7941c096ce1a
0,91,1,0,0.0,1,109.8,100,35.0,9.48,11.1,56469b9f-c51b-4f85-bde2-00578abe9a18
0,55,0,0,0.0,0,106.1,77,29.0,6.18,12.9,4e49fb4f-0701-4177-80db-30d0af91a0a9
0,75,1,1,1.43,5,175.8,97,63.3,10.88,5.3,9a5cdc6b-d461-478d-8ec8-3db84c62a51b
0,51,0,1,3.32,2,135.8,60,74.2,10.03,12.3,e6b9d539-4423-471b-b65f-9f1cc46729bc
0,137,1,0,0.26,0,144.0,90,42.6,9.08,12.3,d0779348-8e7d-4f04-805e-1acfa30bc30a
0,66,1,0,0.0,1,118.0,133,42.0,12.41,5.3,8da976ed-95e6-4dca-8f3d-3c5a288e7a12
0,85,1,0,0.0,1,126.1,112,45.0,13.74,9.8,bb56eb68-3675-4f75-811f-35a73abfe2ad
1,39,1,0,0.0,1,295.4,126,70.0,11.61,11.5,a919cdd9-451b-4036-aa2a-81719b31f977
0,89,1,0,0.0,1,197.1,110,48.0,8.3,12.8,2e09051b-59a5-46f9-a398-bea114980bc5
1,50,0,0,0.34,2,99.6,108,47.4,15.44,13.7,65807321-8502-42b4-9999-70e87deaf0e4
0,43,1,0,0.0,1,241.9,101,53.0,6.47,5.9,b525975a-9484-47ef-b7e2-d0ef15b482be
0,100,1,0,0.0,1,247.8,117,54.0,6.5,6.9,a30a5773-5f6c-4f20-9d2e-673a955a96af
0,29,1,0,0.0,2,196.8,81,48.0,8.4,12.7,24fb8e05-19a9-41fd-8b43-c84e49f301f5
0,74,1,1,3.94,2,193.7,91,93.4,12.31,14.6,4b24720d-ea47-4f2b-9839-4c26886b05ca
0,124,0,0,0.0,1,244.6,89,58.0,9.44,11.3,258c20f1-9608-43df-b5f3-17866e274480
0,122,1,0,0.0,3,215.6,86,51.0,8.39,6.4,bef0dd7f-9323-4b51-993a-2365e19f59ec
1,34,1,0,0.29,2,293.7,89,76.9,13.63,11.0,7471a1e7-6f91-44da-b3b1-f496a83e71fa
0,78,1,0,0.51,1,168.3,110,53.1,11.06,12.5,462b78f3-8fd1-4fa2-b642-4ef064dd9f89
0,88,1,0,0.0,2,189.8,111,50.0,9.87,14.9,1aef59ad-a9d6-4f09-b339-612763bf9d44
0,129,1,0,0.41,2,159.1,100,49.1,10.13,11.5,634222a5-8c21-498f-a275-6e214c473adf
0,105,1,0,0.33,1,193.7,108,52.3,9.16,10.8,7854e10f-32b1-4d43-9ef0-396158fc9a9f
0,123,1,1,4.02,2,245.0,88,105.2,13.25,14.9,0295ab09-fe41-4d7a-a378-f5d25949ec64
0,141,1,1,2.11,1,215.4,123,86.1,16.44,7.8,b99a0497-0df0-4243-ab8f-463a65d64e8c
0,67,1,1,3.56,1,175.2,68,82.6,9.96,13.2,6f90ef11-1df3-48a8-8590-8e0579d5051e
0,141,1,0,0.32,1,83.2,74,34.2,9.53,10.7,d6359e35-d5e2-457c-844c-fde87f8b4be7
0,18,1,0,0.0,1,273.6,93,57.0,5.73,8.2,abd25fb8-298f-48d3-96a3-e402d25b432c
0,124,1,1,2.4,1,161.2,109,69.0,10.21,8.9,f7513be5-241e-4b16-8cf1-0669ab606de9
0,21,1,1,3.48,3,132.7,94,74.8,10.23,12.9,4d1dfbfa-414e-4acb-afd8-8832412068d6
0,92,1,0,0.0,1,157.7,101,53.0,14.93,13.8,ef9c6674-8b16-4f4f-b10f-c446978d7b66
0,107,1,0,0.35,0,206.9,79,61.5,13.12,10.7,d490d71d-e66b-4a4f-8c63-b273d53544e3
0,96,1,0,0.0,1,179.5,125,45.0,8.12,6.6,2756af94-304b-4c4e-8afb-3a797304b274
0,87,1,0,0.0,3,184.5,81,46.0,8.6,13.7,e1be5b48-24c6-472d-b055-fdb1958bb85b
0,59,1,0,0.0,0,195.0,58,51.0,9.93,14.8,b378edc3-80b9-4d46-a661-82fdeb080d60
0,132,1,0,0.0,0,195.1,100,46.0,7.44,6.7,347cfe65-fa6e-4f0a-b459-251e6e95f858
1,124,0,0,0.0,3,157.8,71,45.0,10.16,10.0,d75e68bf-5f78-4cf0-9745-5afef6625353
0,103,1,1,3.19,1,138.8,80,67.9,7.1,11.8,b514d11b-25e7-4c65-853a-aa6b955d34a2
0,92,1,1,2.16,3,155.4,110,64.6,9.43,8.0,6f6a70c9-a998-4f88-b836-80a57ddbbdc2
0,190,0,0,0.0,3,111.9,55,38.0,11.15,10.0,06d299ce-cc9c-4a72-a82b-43c2bf1ab0e6
0,18,1,0,0.27,3,197.0,97,53.7,10.19,8.7,04927946-55e6-4ac2-9b4a-0c3a55799d04
0,122,1,1,2.08,2,166.0,62,69.8,11.7,7.7,f41cea11-b611-46db-9661-1439682e506f
0,193,1,1,3.16,0,71.2,58,54.6,6.24,11.7,ea96d35e-5eae-41b3-ab2d-54b8f4d5729a
0,157,1,0,0.0,1,196.0,74,52.0,10.67,7.9,ff393b84-09a2-44d0-84d0-95d70aeb5a12
0,123,1,0,0.2,1,209.4,49,58.0,11.87,9.8,4b88e05f-de3f-4e9e-ba03-a1981f5de716
0,135,1,0,0.32,3,155.2,100,41.2,6.8,3.8,60edb5d0-26e5-4e9c-ae17-085b4b7887d6
0,140,1,0,0.0,3,149.7,71,44.0,10.63,12.6,a12a6711-2875-4973-a033-e1b75ad72cd2
0,119,1,0,0.0,1,231.5,82,63.0,13.35,7.4,bf34179c-ffe9-47f2-bd0a-b532f82c3470
1,68,1,0,0.0,5,162.1,86,41.0,7.75,11.0,178b28cd-bfb4-47f4-81ab-0a25e94db524
1,94,1,0,0.0,4,157.9,105,41.0,7.75,8.0,d12eb78a-2dd4-4e96-95e0-4de116a48111
0,90,1,1,1.57,1,150.1,109,64.7,13.24,5.8,bf5631cf-d648-4df9-b952-803da12314f6
1,111,1,0,0.0,0,284.4,89,62.0,7.85,8.4,4b2bdf57-d539-45aa-960a-00c5011a58fc
0,140,0,1,3.11,4,188.9,124,77.1,8.05,11.5,5065fe41-ea03-4710-8ccd-59fa756b0113
0,135,1,0,0.0,0,151.7,82,36.0,5.95,10.5,47d8e060-9a53-4941-9b3d-030c1ad0e286
0,135,1,0,0.17,2,239.9,91,57.7,8.86,5.9,0bce2c43-22ed-420c-b469-cef6784f591b
1,64,0,0,0.0,1,225.3,134,48.0,5.41,17.3,bf86bcb5-2377-4582-a2b9-30ace65f584a
0,137,1,0,0.36,1,97.5,95,37.6,9.79,0.0,d9d3c9be-ef11-4742-8447-b233dd0b03d8
0,169,1,0,0.0,3,147.2,115,39.0,8.1,7.2,4cef119e-dcfb-4c3a-ab5b-b7de2aeec893
0,126,1,1,3.4,3,114.3,102,70.0,9.52,12.6,939d3cc5-73ea-403b-8059-049940504ab0
0,55,1,0,0.0,2,194.1,121,49.0,8.83,7.0,0a4488c6-715d-4aa7-b324-bc3ce6a6f307
0,97,1,0,0.0,2,239.8,125,60.0,10.74,8.7,a8235ad9-876f-4e47-9ddf-746763d8c5c3
0,84,1,0,0.0,1,203.4,125,51.0,9.15,13.8,3b8202af-0ebe-4f70-b992-c033465ec58f
0,100,1,1,2.4,1,213.6,127,76.0,8.8,8.9,c2306361-a7ea-4b24-9d16-0e06163967a9
0,107,1,0,0.0,0,133.8,85,39.0,9.03,8.9,e9617c68-a4b4-43ba-8269-36086d25727b
0,128,0,0,0.0,0,245.2,112,51.0,5.08,10.7,2c13ffcb-8885-43f3-a34e-c7d85da851a1
0,31,1,0,0.0,1,165.4,84,46.0,10.19,8.2,247b1e2a-6013-473b-9ab2-52d5975dad70
0,100,1,1,3.51,1,246.6,94,89.1,7.07,13.0,b5f37658-ec4d-4c52-b12a-d3b07ab62840
1,77,0,1,3.21,0,103.2,117,70.1,11.82,11.9,c71941fe-036b-40d6-9345-eaa2a2893f05
0,50,1,1,2.13,2,192.6,97,66.3,6.76,7.9,ecf79150-e482-472e-88c8-1c0d9a8be5cf
0,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1,a55bbbdd-8232-4f33-b274-f495ecc84e10
0,132,1,0,0.0,1,206.2,100,53.0,10.56,10.2,187f47a8-d69f-4138-8f7b-df10c76f6fa2
0,13,1,1,3.48,1,265.3,94,92.8,7.38,12.9,b78ad5ac-2094-4eca-8c71-bf4eee9f0b01
0,45,1,1,2.08,1,196.8,92,76.8,12.71,7.7,bbeb8530-b3dc-4473-a606-ec3bcc5536d9
1,138,0,0,0.0,0,196.2,129,49.0,8.83,15.2,e4920f9b-281a-4cfd-8ef4-85aab9858b41
0,127,1,1,2.43,1,154.8,69,66.3,8.86,9.0,9e9feb4a-f10b-4016-ac83-763cc237da7b
0,100,1,1,4.29,1,153.7,115,80.9,6.89,15.9,0bf3134b-422b-4dc3-9110-2254db5efb12
0,146,1,1,3.94,1,176.6,88,83.4,8.14,14.6,7d641508-e6e5-45c3-8684-c472fdc24f26
0,74,1,0,0.0,3,124.8,114,33.0,6.65,10.6,9f2b27f3-c88c-4065-a802-63c564b4cc34
0,81,1,0,0.0,0,129.9,121,42.0,11.51,13.3,f7833345-62d5-463d-b811-0ebfe5044b81
0,127,1,1,1.3,0,173.0,91,64.0,12.29,4.8,e344243f-448c-4b7c-a251-20de8aaa7bcc
0,64,1,1,3.59,1,154.6,92,69.9,4.17,13.3,319427c6-cd9d-4fb7-aca6-6ba40641e200
1,70,0,0,0.0,2,226.7,98,58.0,11.41,17.6,089fd6be-6057-4152-8faf-65a53821a151
0,169,1,0,0.0,2,179.2,111,46.0,8.76,9.9,2d5ab59d-e4f4-4100-86c6-adc5903114c5
0,153,1,1,2.03,1,167.7,104,70.3,12.34,7.5,ce4ceb2e-6fde-42f6-b31e-805d91f4921e
0,100,1,0,0.0,1,191.9,95,50.0,10.05,18.2,83b545be-ab4c-4e95-8c5b-630e582ff1de
1,108,0,0,0.38,2,115.1,114,41.8,10.57,13.8,8de7847e-89f7-45a2-9fec-468499bfc51d
0,154,1,1,2.43,2,192.3,82,71.3,8.27,9.0,7fc93a53-2a62-4985-910a-bb5620ee02eb
0,112,0,1,2.81,1,200.3,72,79.1,9.89,10.4,1168e437-f63e-40f6-9648-5e149db0c650
0,183,1,1,2.75,1,171.2,104,73.5,9.68,10.2,9892655a-5b03-42f0-abc9-97797ac3ff96
0,86,1,1,3.21,3,253.1,112,93.1,10.51,11.9,8d3fb58c-9bdd-4555-91f2-22ffa475d0b8
0,108,1,0,0.0,1,215.6,78,54.0,9.77,3.6,8e64404a-e814-41c2-a858-811b3226deff
0,118,1,1,4.56,1,118.1,83,75.6,5.48,16.9,76917a3f-1223-4253-9461-220657788446
0,116,1,1,3.13,2,268.6,83,92.3,8.91,11.6,39e2cae5-9d61-47aa-8d43-73da7c667d66
0,173,1,1,1.35,3,232.4,96,71.5,10.6,5.0,93b745c9-b53c-427a-a501-c8cdd37d8783
0,3,0,0,0.26,1,161.0,96,51.6,12.25,7.7,d0a3c2b8-aca3-4e41-af13-65cc48d64a63
1,153,1,0,0.0,1,159.5,103,51.0,13.78,10.1,2a3a0a69-5297-488f-bf1b-0a2932385ebd
1,161,0,0,0.0,1,194.2,106,55.0,12.47,12.9,70cfe65f-0f89-4a8e-ab36-f908f95682e2
0,133,0,0,0.0,1,127.3,108,43.0,12.57,10.3,667d3434-cba7-47dc-ae04-e2ab62706888
0,133,1,0,0.0,1,162.1,91,46.0,10.61,12.2,80c4b6f0-6a48-4955-b0ca-77873cffcc84
0,32,1,0,0.0,2,164.8,98,48.0,11.5,14.8,e7359b93-2dd1-4261-b0fd-6487fbbfef8e
0,110,1,0,0.0,3,151.8,106,38.0,6.9,11.2,8c71e28b-a708-4978-ba74-071ce2572e5c
0,114,1,1,3.13,1,129.0,77,78.3,14.5,11.6,53b2b1d8-ef53-479d-8846-2da2f34b302e
0,50,1,0,0.0,0,154.7,102,52.0,14.9,11.1,911661e1-a8bc-45a9-97a6-24327f847f24
0,28,1,0,0.0,2,180.8,109,56.0,14.44,14.1,44b0b465-8cf6-47af-87c9-b4b13ff3e0f8
0,130,1,1,2.92,2,152.9,87,74.2,10.66,10.8,cd9785fe-b92f-4a50-a725-182944947d5f
0,148,1,1,2.19,1,262.9,135,79.9,7.48,8.1,be70da5f-1962-4a7d-9a01-7abf55d2d828
0,89,1,1,2.86,1,215.1,140,82.6,9.87,10.6,97ba8367-53b5-43ed-bad6-5b1a1367847d
0,52,1,0,0.0,2,217.0,104,50.0,7.62,11.8,cf649625-db42-4ec8-8f89-0268849fb96f
0,86,1,0,0.0,1,141.3,72,38.0,7.72,8.2,ee87fc97-b20e-4982-803b-fcd818a88fad
0,171,1,1,1.57,1,186.9,94,68.7,12.0,5.8,704087cc-4701-4428-b22b-b4b733702dc9
0,90,1,0,0.0,2,214.9,97,47.0,5.89,11.8,4d1bceaa-6dd6-491d-b66a-f044bf55b02b
0,92,1,1,3.02,4,167.4,83,81.2,12.93,11.2,2bfbaf89-e612-4740-a353-4e8db4ba829b
0,112,1,1,3.05,1,221.6,110,79.5,6.51,11.3,9b7d95e6-48cb-4a63-b71e-4a261c46b538
0,84,1,1,2.03,4,207.5,138,73.3,10.05,7.5,e76c9c6e-0930-4875-ac49-a389062c64a6
0,90,1,1,3.48,1,71.2,82,62.8,9.08,12.9,a803ae74-b19e-4d4c-b16f-0a624a20f425
0,95,1,0,0.0,2,142.5,109,40.0,8.81,8.2,f4a36531-f4fe-494d-b412-8447ab556722
0,93,1,0,0.42,0,190.2,68,59.2,13.11,8.8,48886ada-9db4-4080-85a6-8dbd0cd00b12
0,63,1,1,1.78,1,142.3,107,52.8,5.94,6.6,6b5999e4-7455-4459-9eb9-0e66fdf677a4
0,74,1,1,3.56,4,154.1,122,78.6,9.77,13.2,c5a9462b-6f50-415b-bf57-706638c39aec
0,24,1,0,0.0,1,241.9,104,54.0,7.26,6.6,d0242c8b-8b7d-44f3-8667-69ec084be72b
0,94,0,1,2.57,4,197.1,125,77.7,10.73,9.5,544b5331-d115-4838-bb5e-e1754dffdb5d
0,53,1,1,1.76,1,25.9,119,39.6,10.33,6.5,7f9d2bb7-221c-4be3-b0f5-7cf234feeaa1
0,89,1,1,2.84,2,188.0,105,73.4,7.57,10.5,d6b7d71f-0f01-47c2-90f8-3ef3db092aab
0,51,1,0,0.31,2,51.8,107,32.1,11.51,10.4,0f4d2879-bc8c-4cc3-b447-5cbdfc91c4cb
0,115,1,0,0.0,3,132.0,90,40.0,9.88,0.0,f60aa595-8158-4e8c-b48c-28628497af8e
0,124,1,0,0.0,1,151.1,123,42.0,9.37,5.3,91f0e006-2692-4e2e-a9af-b66e61bf537a
0,124,1,0,0.0,2,151.0,98,36.0,6.03,9.2,29399fd4-e799-4457-8a6b-abf600313693
0,84,1,0,0.27,1,86.0,83,39.7,13.04,8.9,e5977503-4712-41ee-8a1d-cf217ede572d
0,106,1,0,0.24,2,52.2,106,30.4,11.01,11.4,a3c1d361-3f47-4a5c-ad03-c1cf13861513
0,87,1,0,0.43,1,185.8,119,52.3,9.62,6.6,e4db869d-e929-464b-9cba-0c74e195a429
1,173,1,0,0.0,0,291.8,143,68.0,10.72,9.9,34e2cdf7-0b89-41b0-80a2-62b9413795d1
0,166,1,0,0.0,0,136.1,116,39.0,9.07,11.3,8f338eef-af29-4049-958d-0e9ed1768aa6
1,161,1,0,0.0,1,297.9,141,71.0,11.91,8.9,1cad88b0-1bea-46dd-aa1d-e0a9baa83919
0,127,1,0,0.0,1,146.7,91,43.0,10.18,13.7,29ebe4a7-9be9-4f16-a23b-67a58fe23cc5
1,68,0,1,3.83,3,125.7,92,83.3,13.8,14.2,0b4bc5e8-fbf7-4963-ab63-1df257504485
0,82,1,0,0.0,0,130.0,110,38.0,9.27,8.3,8bc71c90-325b-4883-a7ca-14219e8b3b05
0,163,1,1,2.81,1,160.0,104,72.1,9.47,10.4,864af647-3d0b-4b43-a9db-59342054f812
0,90,1,0,0.0,1,140.2,97,43.0,10.7,7.1,e95c9123-2732-4755-9ac2-848951de5acc
0,167,1,0,0.0,1,166.4,85,49.0,12.16,9.9,5b0dec40-75f4-4b29-b8ae-798ebd78f659
0,86,1,0,0.3,2,148.2,71,53.0,14.26,6.2,9f74a7ef-f25d-4f4c-81fe-a2c609fedd35
0,120,1,1,2.62,2,212.7,73,85.2,12.88,9.7,8e62c0e4-9b7f-4bc3-a646-a9342a24fde8
1,132,1,1,2.84,3,226.2,103,82.4,9.08,10.5,614f78b2-5b1f-46c6-876d-e6a8d6824d30
0,168,1,1,1.97,2,175.9,70,67.7,10.59,7.3,95bb1c4b-732e-4e28-9e06-cd68aa561b18
0,101,1,0,0.0,1,220.3,124,54.0,9.43,10.6,52dc4496-6717-484b-bd17-607120659800
0,151,1,0,0.43,0,175.3,106,47.3,7.22,11.8,a2ea4d41-533a-4d01-b325-598a62dcb60d
0,94,1,0,0.21,2,190.4,91,43.1,4.6,13.6,73a33c71-8eec-4b2d-a824-eb0eca179722
0,164,1,1,2.59,3,159.7,102,67.9,8.44,9.6,61a77941-e10f-4572-8fe9-944681e7b251
1,93,1,1,3.19,4,134.2,105,68.9,8.13,11.8,18cd009c-bece-4a6c-9308-11b0aac5ac6b
1,147,1,1,2.73,2,197.3,134,73.3,7.06,10.1,325e36a4-5430-41e5-8ace-23f6df07fab6
0,163,1,1,2.38,1,224.0,126,81.8,11.68,8.8,d4d04c42-f9cf-44b5-80b6-3cea172224a6
0,136,1,1,1.86,1,205.5,86,79.6,14.93,6.9,d15b79d6-9419-4c59-aa9f-d7c54312b0ce
0,77,1,1,1.92,2,209.7,73,71.2,9.18,7.1,97bb72fd-c2da-4b05-8ad6-9238efa2ce3f
1,84,1,0,0.0,0,280.0,113,65.0,10.11,10.4,9bcfd7a5-247a-48ce-b26f-d0257b791182
0,82,1,0,0.0,4,185.8,36,56.0,13.83,5.7,bd533de2-535c-4fcc-85af-13b03e476eb4
0,86,1,1,3.29,1,167.6,139,71.9,5.65,12.2,44b97bbb-3430-47d3-8d12-3a3968895d18
0,100,1,1,2.16,0,221.7,100,79.6,11.81,8.0,f1c28bc4-b5f5-4d9b-bab5-1efb98e9cc1d
0,66,1,0,0.0,1,146.4,107,42.0,9.83,7.8,2ef673da-afb0-459c-a0ab-84baf6a8e79b
1,58,1,0,0.0,2,247.2,116,68.0,15.19,9.3,e37551a1-a99a-4594-87bb-8a000dafe18b
0,112,1,0,0.0,1,168.6,102,54.0,14.9,9.8,0976fc88-046f-4ae5-bb05-9dc2aee97e36
0,98,1,0,0.41,1,187.2,127,53.1,9.78,5.1,995e5ebd-e764-4c1f-8a31-3c397153082c
0,57,1,0,0.0,0,221.1,101,58.0,11.84,9.5,6ba4e2c4-dd16-4662-bd72-324431c6ce2b
1,135,0,1,3.94,0,173.1,85,86.4,10.2,14.6,2fe489b6-d297-4fb8-8b5a-ae5d767cdee9
0,163,1,0,0.0,1,122.4,129,31.0,5.67,12.5,39df9baa-8e99-401f-9083-a719973e77a9
0,116,1,0,0.16,1,63.7,101,29.6,9.79,10.0,eccfe60b-d2f5-43da-b16f-454558d5e33f
